id,Make,Model,Aircraft.damage,Aircraft.Category,Total.Fatal.Injuries,Total.Serious.Injuries,Total.Minor.Injuries,Total.Uninjured,Injury.Severity,Event.Date,Amateur.Built,Engine.Type,Weather.Condition,Number.of.Engines,Purpose.of.flight,Broad.phase.of.flight,total_passengers,likelihood_serious_fatal,Destroyed?
281,Gulfstream American,AA-5B,Substantial,Airplane,0.0,0.0,0.0,2.0,Non-Fatal,1983-11-16,No,Reciprocating,VMC,1.0,Personal,Takeoff,2.0,0.0,0
901,Gulfstream,PEREGRINE,Destroyed,Airplane,0.0,1.0,0.0,0.0,Non-Fatal,1983-11-23,No,Turbo Fan,VMC,1.0,Unknown,Maneuvering,1.0,1.0,1
266,American,AA-1A,Destroyed,Airplane,2.0,0.0,0.0,0.0,Fatal(2),1983-11-27,No,Reciprocating,VMC,1.0,Personal,Approach,2.0,1.0,1
638,Burkhart Grob,G-103,Substantial,Airplane,0.0,1.0,0.0,1.0,Non-Fatal,1983-11-27,No,Unknown,VMC,0.0,Personal,Approach,2.0,0.5,0
755,Let,L-13,Substantial,Airplane,0.0,0.0,0.0,2.0,Non-Fatal,1983-12-03,No,Unknown,VMC,0.0,Personal,Landing,2.0,0.0,0
958,Temco,RALEY D-16A,Destroyed,Airplane,0.0,3.0,0.0,0.0,Non-Fatal,1983-12-11,No,Reciprocating,VMC,2.0,Personal,Takeoff,3.0,1.0,1
1125,Vickers,TYPE 668 VARSITY,Substantial,Airplane,0.0,0.0,0.0,2.0,Non-Fatal,1983-12-11,No,Reciprocating,VMC,2.0,Ferry,Landing,2.0,0.0,0
857,Sabreliner Corp.,NA-265-80,Minor,Airplane,0.0,0.0,0.0,3.0,Incident,1983-12-15,No,Turbo Fan,IMC,2.0,Public Aircraft,Takeoff,3.0,0.0,0
137,Convair,440,Substantial,Airplane,0.0,0.0,0.0,33.0,Non-Fatal,1983-12-19,No,Turbo Prop,IMC,2.0,Unknown,Landing,33.0,0.0,0
85,Gates Learjet,25,Substantial,Airplane,0.0,0.0,0.0,2.0,Non-Fatal,1983-12-21,No,Turbo Jet,VMC,2.0,Unknown,Takeoff,2.0,0.0,0
87,Gates Learjet,25D,Substantial,Airplane,0.0,1.0,4.0,1.0,Non-Fatal,1983-12-22,No,Turbo Jet,VMC,2.0,Executive/corporate,Cruise,6.0,0.16666666666666666,0
635,Navion,G,Substantial,Airplane,0.0,0.0,0.0,2.0,Non-Fatal,1983-12-30,No,Reciprocating,VMC,1.0,Personal,Takeoff,2.0,0.0,0
1043,Striplin,SKY RANGER,Destroyed,Airplane,1.0,0.0,0.0,0.0,Fatal(1),1983-12-31,No,Reciprocating,VMC,1.0,Unknown,Approach,1.0,1.0,1
455,Canadair,CL44D4,Substantial,Airplane,0.0,0.0,0.0,4.0,Non-Fatal,1984-01-01,No,Turbo Prop,VMC,4.0,Unknown,Landing,4.0,0.0,0
951,Eipper,QUICKSILVER MX,Substantial,Airplane,0.0,1.0,0.0,0.0,Non-Fatal,1984-01-04,No,Reciprocating,VMC,1.0,Personal,Cruise,1.0,1.0,0
92,Great Lakes,2T-1A-2,Substantial,Airplane,0.0,0.0,0.0,1.0,Non-Fatal,1984-01-11,No,Reciprocating,VMC,1.0,Personal,Landing,1.0,0.0,0
590,Fokker,F27-100,Substantial,Airplane,0.0,1.0,14.0,9.0,Non-Fatal,1984-01-13,No,Turbo Prop,VMC,2.0,Unknown,Takeoff,24.0,0.041666666666666664,0
961,Raven,RALLY RX7,Substantial,Airplane,0.0,0.0,0.0,3.0,Non-Fatal,1984-01-15,No,Unknown,VMC,0.0,Personal,Landing,3.0,0.0,0
605,Dassault,FALCON 10,Substantial,Airplane,0.0,0.0,0.0,5.0,Non-Fatal,1984-01-30,No,Turbo Jet,IMC,2.0,Executive/corporate,Climb,5.0,0.0,0
266,American,AA-1A,Destroyed,Airplane,2.0,0.0,0.0,0.0,Fatal(2),1984-02-06,No,Reciprocating,VMC,1.0,Personal,Maneuvering,2.0,1.0,1
203,Navion,A,Substantial,Airplane,0.0,0.0,0.0,1.0,Non-Fatal,1984-02-18,No,Reciprocating,VMC,1.0,Personal,Takeoff,1.0,0.0,0
293,Gulfstream American,AA5B,Substantial,Airplane,0.0,0.0,0.0,3.0,Non-Fatal,1984-02-20,No,Reciprocating,VMC,1.0,Personal,Takeoff,3.0,0.0,0
203,Navion,A,Substantial,Airplane,0.0,0.0,2.0,0.0,Non-Fatal,1984-02-22,No,Reciprocating,VMC,1.0,Personal,Descent,2.0,0.0,0
543,Embraer,EM-110P1,Substantial,Airplane,0.0,0.0,0.0,9.0,Non-Fatal,1984-02-22,No,Turbo Prop,IMC,2.0,Unknown,Landing,9.0,0.0,0
625,Pioneer,FLIGHTSTAR,Substantial,Airplane,0.0,1.0,0.0,0.0,Non-Fatal,1984-02-23,No,Reciprocating,VMC,1.0,Personal,Maneuvering,1.0,1.0,0
602,Chance Vought,F4U-5,Destroyed,Airplane,0.0,1.0,0.0,0.0,Non-Fatal,1984-02-25,No,Reciprocating,VMC,1.0,Personal,Takeoff,1.0,1.0,1
87,Gates Learjet,25D,Substantial,Airplane,0.0,0.0,0.0,5.0,Non-Fatal,1984-03-03,No,Turbo Fan,VMC,2.0,Unknown,Landing,5.0,0.0,0
951,Eipper,QUICKSILVER MX,Substantial,Airplane,1.0,0.0,0.0,0.0,Fatal(1),1984-03-04,No,Reciprocating,VMC,1.0,Personal,Approach,1.0,1.0,0
617,Fairchild Hiller,FH-100,Substantial,Airplane,0.0,0.0,0.0,4.0,Non-Fatal,1984-03-04,No,Turbo Shaft,VMC,1.0,Unknown,Cruise,4.0,0.0,0
394,Britten-norman,BN-2A-8,Substantial,Airplane,0.0,1.0,0.0,0.0,Non-Fatal,1984-03-06,No,Reciprocating,VMC,2.0,Positioning,Cruise,1.0,1.0,0
202,Callair,A,Substantial,Airplane,0.0,0.0,0.0,1.0,Non-Fatal,1984-03-06,No,Reciprocating,VMC,1.0,Aerial Application,Maneuvering,1.0,0.0,0
262,American Aviation Corp. (aac),AA-1,Destroyed,Airplane,1.0,0.0,0.0,0.0,Fatal(1),1984-03-08,No,Reciprocating,VMC,1.0,Personal,Unknown,1.0,1.0,1
954,Eipper,QUICKSILVER MXL,Substantial,Airplane,0.0,1.0,0.0,0.0,Non-Fatal,1984-03-08,No,Reciprocating,VMC,1.0,Personal,Takeoff,1.0,1.0,0
654,Burkhart Grob,G102 ASTIR CS,Substantial,Airplane,0.0,0.0,1.0,0.0,Non-Fatal,1984-03-10,No,Unknown,VMC,0.0,Personal,Maneuvering,1.0,0.0,0
267,American Aviation Corp. (aac),AA-1A,Substantial,Airplane,0.0,0.0,0.0,2.0,Non-Fatal,1984-03-11,No,Reciprocating,IMC,1.0,Personal,Cruise,2.0,0.0,0
966,Republic,RC-3,Substantial,Airplane,0.0,0.0,1.0,0.0,Non-Fatal,1984-03-22,No,Reciprocating,VMC,1.0,Ferry,Takeoff,1.0,0.0,0
159,"Smith, Ted Aerostar",600,Substantial,Airplane,0.0,0.0,0.0,3.0,Non-Fatal,1984-03-22,No,Reciprocating,VMC,2.0,Positioning,Taxi,3.0,0.0,0
146,Gulfstream,500 COMMANDER,Substantial,Airplane,0.0,1.0,0.0,0.0,Non-Fatal,1984-03-30,No,Reciprocating,VMC,2.0,Unknown,Maneuvering,1.0,1.0,0
314,Martin Company,AM-1 (MAULER),Substantial,Airplane,0.0,0.0,0.0,1.0,Non-Fatal,1984-03-31,No,Reciprocating,VMC,1.0,Personal,Takeoff,1.0,0.0,0
742,Bucker Flugzeugbau,JUNGMANN,Minor,Airplane,0.0,0.0,0.0,2.0,Non-Fatal,1984-04-02,No,Reciprocating,UNK,1.0,Unknown,Maneuvering,2.0,0.0,0
451,Canadair,CL-600 CHALLENGER,Substantial,Airplane,0.0,0.0,0.0,8.0,Non-Fatal,1984-04-02,No,Turbo Fan,VMC,2.0,Unknown,Landing,8.0,0.0,0
604,American Aircraft,FALCON,Destroyed,Airplane,0.0,1.0,0.0,0.0,Non-Fatal,1984-04-14,No,Reciprocating,VMC,1.0,Personal,Approach,1.0,1.0,1
566,Fornaire,F-1,Substantial,Airplane,0.0,0.0,0.0,1.0,Non-Fatal,1984-04-14,No,Reciprocating,VMC,1.0,Personal,Landing,1.0,0.0,0
948,Pzl-mielec,PZL-M-18,Substantial,Airplane,0.0,0.0,1.0,0.0,Non-Fatal,1984-04-16,No,Reciprocating,VMC,1.0,Aerial Application,Takeoff,1.0,0.0,0
646,Gulfstream-schweizer,G-164B,Substantial,Airplane,0.0,0.0,0.0,1.0,Non-Fatal,1984-04-17,No,Reciprocating,VMC,1.0,Personal,Maneuvering,1.0,0.0,0
1021,Short Brothers,SD3-30,Substantial,Airplane,0.0,0.0,0.0,22.0,Non-Fatal,1984-04-26,No,Turbo Prop,VMC,2.0,Unknown,Taxi,22.0,0.0,0
267,American Aviation Corp. (aac),AA-1A,Substantial,Airplane,0.0,0.0,0.0,2.0,Non-Fatal,1984-04-28,No,Reciprocating,VMC,1.0,Personal,Cruise,2.0,0.0,0
791,Rolladen-schneider,LS3,Destroyed,Airplane,1.0,0.0,0.0,0.0,Fatal(1),1984-04-29,No,Unknown,VMC,0.0,Personal,Cruise,1.0,1.0,1
523,Eagle Aircraft Co.,DW-1,Substantial,Airplane,0.0,0.0,0.0,1.0,Non-Fatal,1984-04-30,No,Reciprocating,VMC,1.0,Positioning,Takeoff,1.0,0.0,0
1156,Consolidated Aeronautics Inc.,VULTEE L-13A,Substantial,Airplane,0.0,0.0,0.0,1.0,Non-Fatal,1984-05-02,No,Reciprocating,VMC,1.0,Personal,Landing,1.0,0.0,0
548,Embraer,EMB-110P1,Minor,Airplane,0.0,0.0,0.0,2.0,Incident,1984-05-04,No,Turbo Prop,VMC,2.0,Unknown,Descent,2.0,0.0,0
951,Eipper,QUICKSILVER MX,Destroyed,Airplane,0.0,1.0,0.0,0.0,Non-Fatal,1984-05-04,No,Reciprocating,VMC,1.0,Personal,Approach,1.0,1.0,1
417,Colonial,C-2,Minor,Airplane,1.0,0.0,0.0,0.0,Fatal(1),1984-05-07,No,Reciprocating,VMC,1.0,Personal,Maneuvering,1.0,1.0,0
1077,Mitchell,T-10R263,Destroyed,Airplane,2.0,0.0,0.0,0.0,Fatal(2),1984-05-08,No,Reciprocating,VMC,1.0,Instructional,Cruise,2.0,1.0,1
203,Navion,A,Substantial,Airplane,0.0,0.0,0.0,1.0,Non-Fatal,1984-05-08,No,Reciprocating,VMC,1.0,Personal,Cruise,1.0,0.0,0
291,Gulfstream American,AA5A,Substantial,Airplane,0.0,0.0,1.0,0.0,Non-Fatal,1984-05-09,No,Reciprocating,VMC,1.0,Business,Cruise,1.0,0.0,0
769,Consolidated Aeronautics Inc.,LAKE LA-4,Destroyed,Airplane,1.0,0.0,0.0,0.0,Fatal(1),1984-05-11,No,Reciprocating,VMC,1.0,Personal,Takeoff,1.0,1.0,1
372,British Aerospace,BAE-146,Minor,Airplane,0.0,0.0,0.0,7.0,Incident,1984-05-11,No,Turbo Fan,VMC,4.0,Unknown,Landing,7.0,0.0,0
1121,Mitchell,TU-10,Destroyed,Airplane,2.0,0.0,0.0,0.0,Fatal(2),1984-05-13,No,Reciprocating,VMC,1.0,Instructional,Maneuvering,2.0,1.0,1
450,Canadair,CL-600,Minor,Airplane,0.0,1.0,0.0,2.0,Non-Fatal,1984-05-16,No,Turbo Fan,VMC,2.0,Ferry,Cruise,3.0,0.3333333333333333,0
907,Eiriavion Oy,PIK 20E,Substantial,Airplane,0.0,0.0,0.0,1.0,Non-Fatal,1984-05-18,No,Reciprocating,VMC,1.0,Personal,Takeoff,1.0,0.0,0
626,Pioneer,FLT STAR,Substantial,Airplane,0.0,1.0,0.0,0.0,Non-Fatal,1984-05-19,No,Reciprocating,VMC,1.0,Instructional,Maneuvering,1.0,1.0,0
951,Eipper,QUICKSILVER MX,Destroyed,Airplane,1.0,0.0,0.0,0.0,Fatal(1),1984-05-20,No,Reciprocating,VMC,4.0,Personal,Maneuvering,1.0,1.0,1
68,Morrisey,2150,Substantial,Airplane,0.0,0.0,0.0,1.0,Non-Fatal,1984-05-21,No,Reciprocating,VMC,1.0,Unknown,Approach,1.0,0.0,0
69,Varga,2150-A,Substantial,Airplane,0.0,0.0,1.0,0.0,Non-Fatal,1984-05-26,No,Reciprocating,VMC,1.0,Personal,Cruise,1.0,0.0,0
203,Navion,A,Substantial,Airplane,0.0,0.0,0.0,1.0,Non-Fatal,1984-05-27,No,Reciprocating,VMC,1.0,Personal,Cruise,1.0,0.0,0
929,Aerotek,PITTS SPECIAL S-1S,Substantial,Airplane,0.0,0.0,0.0,1.0,Non-Fatal,1984-05-28,No,Reciprocating,VMC,1.0,Personal,Maneuvering,1.0,0.0,0
908,Molino Oy,PIK 20E,Destroyed,Airplane,0.0,0.0,0.0,1.0,Non-Fatal,1984-06-03,No,Reciprocating,VMC,1.0,Personal,Takeoff,1.0,0.0,1
523,Eagle Aircraft Co.,DW-1,Substantial,Airplane,0.0,0.0,0.0,1.0,Non-Fatal,1984-06-12,No,Reciprocating,VMC,1.0,Aerial Application,Takeoff,1.0,0.0,0
1064,Stolp Starduster Corp.,STARDUSTER II,Substantial,Airplane,0.0,0.0,0.0,1.0,Non-Fatal,1984-06-13,No,Reciprocating,VMC,1.0,Personal,Takeoff,1.0,0.0,0
281,Gulfstream American,AA-5B,Substantial,Airplane,0.0,0.0,0.0,4.0,Non-Fatal,1984-06-15,No,Reciprocating,VMC,1.0,Personal,Go-around,4.0,0.0,0
1187,Scheibe Flugzeugbau,ZUGVOGEL IIIB,Destroyed,Airplane,0.0,0.0,0.0,2.0,Non-Fatal,1984-06-16,No,Unknown,VMC,0.0,Unknown,Landing,2.0,0.0,1
1050,Sorrell,SNS-8,Destroyed,Airplane,1.0,0.0,0.0,0.0,Fatal(1),1984-06-18,No,Reciprocating,VMC,1.0,Personal,Approach,1.0,1.0,1
329,Snow,AT400,Substantial,Airplane,0.0,0.0,0.0,2.0,Non-Fatal,1984-06-18,No,Turbo Prop,VMC,1.0,Aerial Application,Landing,2.0,0.0,0
329,Snow,AT400,Substantial,Airplane,0.0,0.0,0.0,2.0,Non-Fatal,1984-06-18,No,Turbo Prop,VMC,1.0,Aerial Application,Landing,2.0,0.0,0
144,Camair Aircraft Corp.,480,Destroyed,Airplane,2.0,0.0,0.0,0.0,Fatal(2),1984-06-20,No,Reciprocating,VMC,2.0,Personal,Takeoff,2.0,1.0,1
523,Eagle Aircraft Co.,DW-1,Substantial,Airplane,0.0,0.0,0.0,1.0,Non-Fatal,1984-06-22,No,Reciprocating,VMC,1.0,Aerial Application,Maneuvering,1.0,0.0,0
171,Glasflugel,604,Destroyed,Airplane,0.0,0.0,0.0,1.0,Non-Fatal,1984-06-24,No,Unknown,VMC,0.0,Personal,Cruise,1.0,0.0,1
987,Interstate,S-1B2,Substantial,Airplane,0.0,0.0,0.0,2.0,Non-Fatal,1984-06-24,No,Reciprocating,VMC,1.0,Personal,Takeoff,2.0,0.0,0
523,Eagle Aircraft Co.,DW-1,Substantial,Airplane,0.0,0.0,0.0,1.0,Non-Fatal,1984-06-25,No,Reciprocating,VMC,1.0,Aerial Application,Cruise,1.0,0.0,0
770,Consolidated Aeronautics Inc.,LAKE LA-4-200,Destroyed,Airplane,0.0,1.0,1.0,0.0,Non-Fatal,1984-06-30,No,Reciprocating,VMC,1.0,Personal,Maneuvering,2.0,0.5,1
523,Eagle Aircraft Co.,DW-1,Substantial,Airplane,0.0,0.0,0.0,1.0,Non-Fatal,1984-06-30,No,Reciprocating,VMC,1.0,Aerial Application,Landing,1.0,0.0,0
977,Raven,RX 6,Destroyed,Airplane,0.0,1.0,0.0,0.0,Non-Fatal,1984-07-02,No,Unknown,VMC,0.0,Instructional,Landing,1.0,1.0,1
1191,Applebay Sailplanes,ZUNI II,Substantial,Airplane,0.0,0.0,0.0,2.0,Non-Fatal,1984-07-03,No,Unknown,VMC,0.0,Personal,Maneuvering,2.0,0.0,0
951,Eipper,QUICKSILVER MX,Substantial,Airplane,1.0,0.0,0.0,0.0,Fatal(1),1984-07-03,No,Reciprocating,VMC,1.0,Personal,Maneuvering,1.0,1.0,0
971,Rearwin,REARWIN 8125,Substantial,Airplane,0.0,0.0,2.0,0.0,Non-Fatal,1984-07-04,No,Reciprocating,VMC,1.0,Personal,Takeoff,2.0,0.0,0
905,Entwicklungsgemeinschaft,PHOEBUS C,Destroyed,Airplane,1.0,0.0,0.0,0.0,Fatal(1),1984-07-06,No,Unknown,VMC,0.0,Personal,Descent,1.0,1.0,1
1026,Scheibe Flugzeugbau,SF-27M,Substantial,Airplane,0.0,0.0,0.0,1.0,Non-Fatal,1984-07-08,No,Unknown,VMC,1.0,Personal,Takeoff,1.0,0.0,0
778,Culver,LFA,Substantial,Airplane,1.0,0.0,0.0,0.0,Fatal(1),1984-07-08,No,Reciprocating,VMC,1.0,Personal,Descent,1.0,1.0,0
755,Let,L-13,Substantial,Airplane,0.0,0.0,2.0,0.0,Non-Fatal,1984-07-08,No,Unknown,VMC,0.0,Personal,Approach,2.0,0.0,0
1163,Ultralight Soaring,WIZARD J-3B,Destroyed,Airplane,1.0,0.0,0.0,0.0,Fatal(1),1984-07-10,No,Reciprocating,VMC,1.0,Personal,Maneuvering,1.0,1.0,1
1141,Weedhopper,UNKNOWN,Substantial,Airplane,0.0,1.0,0.0,0.0,Non-Fatal,1984-07-11,No,Reciprocating,VMC,1.0,Personal,Takeoff,1.0,1.0,0
162,Snow,600-S2C,Substantial,Airplane,0.0,0.0,1.0,0.0,Non-Fatal,1984-07-11,No,Reciprocating,VMC,1.0,Aerial Application,Landing,1.0,0.0,0
628,Siai-marchetti,FN-333,Destroyed,Airplane,0.0,1.0,0.0,0.0,Non-Fatal,1984-07-12,No,Reciprocating,VMC,1.0,Personal,Cruise,1.0,1.0,1
1008,Raven,S55A,Destroyed,Airplane,0.0,1.0,0.0,0.0,Non-Fatal,1984-07-14,No,Unknown,VMC,0.0,Personal,Approach,1.0,1.0,1
51,Cessna Wren,182G-460,Destroyed,Airplane,4.0,0.0,0.0,0.0,Fatal(4),1984-07-15,No,Reciprocating,VMC,1.0,Personal,Takeoff,4.0,1.0,1
118,Travel Air,4000,Destroyed,Airplane,1.0,1.0,0.0,0.0,Fatal(1),1984-07-15,No,Reciprocating,VMC,1.0,Personal,Maneuvering,2.0,1.0,1
525,Eagle Aircraft Co.,DW1,Destroyed,Airplane,1.0,0.0,0.0,0.0,Fatal(1),1984-07-16,No,Reciprocating,VMC,1.0,Aerial Application,Maneuvering,1.0,1.0,1
502,Howard Aircraft Corp.,DGA-15P,Destroyed,Airplane,0.0,0.0,0.0,1.0,Non-Fatal,1984-07-16,No,Reciprocating,VMC,1.0,Personal,Landing,1.0,0.0,1
230,Callair,A-9,Destroyed,Airplane,0.0,1.0,0.0,0.0,Non-Fatal,1984-07-22,No,Reciprocating,VMC,1.0,Other Work Use,Maneuvering,1.0,1.0,1
402,Vultee,BT-13,Substantial,Airplane,0.0,0.0,0.0,4.0,Non-Fatal,1984-07-22,No,Reciprocating,VMC,1.0,Personal,Landing,4.0,0.0,0
427,Intermountain Mfg. (imco),CALLAIR A-7,Destroyed,Airplane,1.0,0.0,0.0,0.0,Fatal(1),1984-07-27,No,Reciprocating,VMC,1.0,Aerial Application,Maneuvering,1.0,1.0,1
405,Consolidated-vultee,BT-13B,Substantial,Airplane,0.0,0.0,0.0,1.0,Non-Fatal,1984-07-28,No,Reciprocating,VMC,1.0,Personal,Cruise,1.0,0.0,0
86,Gates Learjet,25B,Substantial,Airplane,0.0,2.0,3.0,0.0,Non-Fatal,1984-07-28,No,Turbo Jet,VMC,2.0,Unknown,Takeoff,5.0,0.4,0
618,Fairchild Hiller,FH-1100,Destroyed,Airplane,3.0,2.0,0.0,0.0,Fatal(3),1984-07-29,No,Turbo Shaft,VMC,1.0,Unknown,Unknown,5.0,1.0,1
541,American Aerolights,EAGLE XL,Substantial,Airplane,1.0,0.0,0.0,0.0,Fatal(1),1984-07-31,No,Reciprocating,VMC,1.0,Instructional,Approach,1.0,1.0,0
380,Bede Aircraft,BEDE 4,Substantial,Airplane,0.0,0.0,0.0,2.0,Non-Fatal,1984-08-02,No,Reciprocating,VMC,1.0,Personal,Cruise,2.0,0.0,0
523,Eagle Aircraft Co.,DW-1,Substantial,Airplane,0.0,0.0,1.0,0.0,Non-Fatal,1984-08-02,No,Reciprocating,VMC,1.0,Ferry,Cruise,1.0,0.0,0
390,Britten-norman,BN-2A ISLANDER,Destroyed,Airplane,9.0,0.0,0.0,0.0,Fatal(9),1984-08-02,No,Reciprocating,VMC,2.0,Unknown,Takeoff,9.0,1.0,1
277,Gulfstream,AA-5A,Destroyed,Airplane,0.0,0.0,2.0,0.0,Non-Fatal,1984-08-03,No,Reciprocating,IMC,1.0,Personal,Cruise,2.0,0.0,1
1117,Teal,TSC 1A,Substantial,Airplane,0.0,0.0,0.0,1.0,Non-Fatal,1984-08-03,No,Reciprocating,VMC,1.0,Personal,Go-around,1.0,0.0,0
177,Gulfstream,690,Substantial,Airplane,0.0,0.0,0.0,4.0,Non-Fatal,1984-08-03,No,Turbo Prop,IMC,2.0,Unknown,Standing,4.0,0.0,0
681,Glasflugel,H 301 B LIBELLE,Substantial,Airplane,0.0,0.0,1.0,0.0,Non-Fatal,1984-08-08,No,Unknown,VMC,0.0,Personal,Takeoff,1.0,0.0,0
667,Temco,GC-1B,Substantial,Airplane,0.0,0.0,0.0,2.0,Non-Fatal,1984-08-09,No,Reciprocating,VMC,1.0,Unknown,Takeoff,2.0,0.0,0
966,Republic,RC-3,Destroyed,Airplane,0.0,0.0,0.0,2.0,Non-Fatal,1984-08-12,No,Reciprocating,VMC,1.0,Personal,Cruise,2.0,0.0,1
678,Air & Space,GYROPLANE 18A,Substantial,Airplane,0.0,0.0,0.0,2.0,Non-Fatal,1984-08-13,No,Reciprocating,VMC,1.0,Personal,Cruise,2.0,0.0,0
904,"Ultralight Flight, Inc.",PHANTOM,Destroyed,Airplane,0.0,1.0,0.0,0.0,Non-Fatal,1984-08-14,No,Reciprocating,VMC,1.0,Personal,Go-around,1.0,1.0,1
862,Navion,NAVION,Destroyed,Airplane,0.0,0.0,0.0,3.0,Non-Fatal,1984-08-17,No,Reciprocating,VMC,1.0,Personal,Takeoff,3.0,0.0,1
1114,Curtiss-wright,TRAVEL AIR B9-4000,Substantial,Airplane,0.0,0.0,0.0,1.0,Non-Fatal,1984-08-17,No,Reciprocating,VMC,1.0,Personal,Landing,1.0,0.0,0
151,Gulfstream,520,Destroyed,Airplane,0.0,1.0,0.0,0.0,Non-Fatal,1984-08-24,No,Reciprocating,UNK,2.0,Unknown,Unknown,1.0,1.0,1
17,Universal Stinson,108-3,Substantial,Airplane,0.0,0.0,2.0,0.0,Non-Fatal,1984-08-25,No,Reciprocating,VMC,1.0,Personal,Go-around,2.0,0.0,0
873,Meyers Aircraft Co.,OTW,Substantial,Airplane,0.0,0.0,0.0,1.0,Non-Fatal,1984-08-27,No,Reciprocating,VMC,1.0,Personal,Cruise,1.0,0.0,0
98,Cessna Ector,305A,Substantial,Airplane,0.0,0.0,0.0,2.0,Non-Fatal,1984-08-31,No,Reciprocating,VMC,1.0,Personal,Landing,2.0,0.0,0
909,Molino Oy,PIK-20,Substantial,Airplane,0.0,1.0,0.0,0.0,Non-Fatal,1984-09-02,No,Unknown,VMC,0.0,Personal,Cruise,1.0,1.0,0
242,Alon,A2,Substantial,Airplane,0.0,0.0,0.0,2.0,Non-Fatal,1984-09-03,No,Reciprocating,VMC,1.0,Personal,Climb,2.0,0.0,0
986,Artic Aircraft Corp.,S-1B2,Substantial,Airplane,0.0,0.0,0.0,1.0,Non-Fatal,1984-09-04,No,Reciprocating,VMC,1.0,Personal,Takeoff,1.0,0.0,0
976,Rotorway,ROTORWAY EXECUTIVE,Substantial,Airplane,0.0,0.0,0.0,1.0,Non-Fatal,1984-09-07,No,Reciprocating,VMC,1.0,Instructional,Maneuvering,1.0,0.0,0
267,American Aviation Corp. (aac),AA-1A,Destroyed,Airplane,0.0,0.0,1.0,0.0,Non-Fatal,1984-09-09,No,Reciprocating,VMC,1.0,Personal,Takeoff,1.0,0.0,1
784,Gates Learjet,LR-24D,Substantial,Airplane,0.0,0.0,0.0,1.0,Non-Fatal,1984-09-10,No,Turbo Jet,IMC,2.0,Unknown,Landing,1.0,0.0,0
966,Republic,RC-3,Substantial,Airplane,0.0,1.0,0.0,0.0,Non-Fatal,1984-09-12,No,Reciprocating,VMC,1.0,Personal,Takeoff,1.0,1.0,0
235,Agusta,A109,Substantial,Airplane,0.0,0.0,0.0,2.0,Non-Fatal,1984-09-12,No,Turbo Shaft,VMC,2.0,Personal,Standing,2.0,0.0,0
209,Mitchell,A-10,Destroyed,Airplane,1.0,0.0,0.0,0.0,Fatal(1),1984-09-14,No,Reciprocating,VMC,1.0,Personal,Maneuvering,1.0,1.0,1
138,Focke-wulf,44J STIEGLITZ,Substantial,Airplane,0.0,0.0,0.0,2.0,Non-Fatal,1984-09-14,No,Reciprocating,VMC,1.0,Personal,Landing,2.0,0.0,0
951,Eipper,QUICKSILVER MX,Destroyed,Airplane,1.0,0.0,0.0,0.0,Fatal(1),1984-09-20,No,Reciprocating,VMC,1.0,Personal,Maneuvering,1.0,1.0,1
537,Windecker Research,EAGEL AC7,Substantial,Airplane,0.0,0.0,0.0,3.0,Non-Fatal,1984-09-21,No,Reciprocating,VMC,1.0,Personal,Takeoff,3.0,0.0,0
1077,Mitchell,T-10R263,Destroyed,Airplane,2.0,0.0,0.0,0.0,Fatal(2),1984-09-22,No,Reciprocating,IMC,1.0,Instructional,Maneuvering,2.0,1.0,1
860,Ryan-navion,NAV-4-1908,Substantial,Airplane,0.0,0.0,0.0,2.0,Non-Fatal,1984-09-22,No,Reciprocating,VMC,1.0,Personal,Takeoff,2.0,0.0,0
26,Gulfstream,112,Substantial,Airplane,0.0,0.0,1.0,0.0,Non-Fatal,1984-09-29,No,Reciprocating,VMC,1.0,Instructional,Landing,1.0,0.0,0
791,Rolladen-schneider,LS3,Substantial,Airplane,1.0,0.0,0.0,0.0,Fatal(1),1984-09-29,No,Unknown,VMC,0.0,Personal,Maneuvering,1.0,1.0,0
1080,Canadair,T-33,Substantial,Airplane,0.0,0.0,0.0,2.0,Non-Fatal,1984-09-30,No,Turbo Jet,VMC,1.0,Aerial Observation,Landing,2.0,0.0,0
691,Hamburger Flugzeugbau (hfb),HANSA HFB-320,Destroyed,Airplane,3.0,0.0,0.0,0.0,Fatal(3),1984-10-04,No,Turbo Jet,VMC,2.0,Business,Takeoff,3.0,1.0,1
919,Aerotek,PITTS S-2B,Substantial,Airplane,0.0,0.0,0.0,2.0,Non-Fatal,1984-10-06,No,Reciprocating,VMC,1.0,Personal,Landing,2.0,0.0,0
82,Gates Learjet,24B,Destroyed,Airplane,3.0,0.0,0.0,0.0,Fatal(3),1984-10-08,No,Turbo Jet,IMC,2.0,Positioning,Takeoff,3.0,1.0,1
339,Piccard,AX6W,Minor,Airplane,0.0,1.0,1.0,0.0,Non-Fatal,1984-10-08,No,Unknown,VMC,0.0,Personal,Approach,2.0,0.5,0
298,"Smith, Ted Aerostar",AEROSTAR 600,Substantial,Airplane,0.0,0.0,0.0,2.0,Non-Fatal,1984-10-11,No,Reciprocating,VMC,2.0,Business,Landing,2.0,0.0,0
892,Consolidated-vultee,PBY-6A,Destroyed,Airplane,7.0,3.0,0.0,0.0,Fatal(7),1984-10-13,No,Reciprocating,VMC,2.0,Personal,Maneuvering,10.0,1.0,1
